date,PRCP,TAVG,TMAX,TMIN
1952-08-05,70.0,26.6,30.2,23.0
1952-08-06,0.0,27.3,31.6,23.0
1952-08-07,0.0,27.6,33.7,21.5
1952-08-08,0.0,28.099999999999998,32.3,23.9
1952-08-09,0.0,28.400000000000002,34.2,22.6
1952-08-10,0.0,28.150000000000002,34.7,21.6
1952-08-11,0.0,25.8,31.6,20.0
1952-08-12,0.0,26.4,33.8,19.0
1952-08-13,0.0,27.25,33.0,21.5
1952-08-14,0.0,27.6,33.2,22.0
1952-08-15,0.0,28.5,33.0,24.0
1952-08-16,0.0,28.9,32.6,25.2
1952-08-17,10.7,28.9,33.9,23.9
1952-08-18,0.0,28.85,35.0,22.7
1952-08-19,0.0,30.15,34.8,25.5
1952-08-20,0.8,28.35,32.1,24.6
1952-08-21,0.0,27.25,33.5,21.0
1952-08-22,1.7,26.85,34.0,19.7
1952-08-23,32.1,28.9,33.3,24.5
1952-08-24,0.0,28.85,35.1,22.6
1952-08-25,0.0,29.0,35.0,23.0
1952-08-26,0.0,28.45,34.3,22.6
1952-08-27,0.0,28.45,34.8,22.1
1952-08-28,0.0,28.85,35.4,22.3
1952-08-29,0.0,28.450000000000003,34.7,22.2
1952-08-30,0.0,29.1,35.4,22.8
1952-08-31,0.0,28.95,34.8,23.1
1952-09-01,4.2,28.6,33.4,23.8
1952-09-02,1.2,27.5,31.2,23.8
1952-09-03,0.0,27.4,33.3,21.5
1952-09-04,0.0,27.799999999999997,33.4,22.2
1952-09-05,0.0,27.450000000000003,33.6,21.3
1952-09-06,0.0,24.45,29.4,19.5
1952-09-07,3.7,25.55,31.5,19.6
1952-09-08,5.3,24.4,27.4,21.4
1952-09-09,20.3,23.25,25.0,21.5
1952-09-10,1.9,25.45,30.9,20.0
1952-09-11,0.4,26.450000000000003,30.6,22.3
1952-09-12,4.5,28.950000000000003,33.2,24.7
1952-09-13,16.7,25.0,28.1,21.9
1952-09-14,27.0,23.35,25.4,21.3
1952-09-15,10.8,23.1,24.9,21.3
1952-09-16,0.1,22.950000000000003,26.8,19.1
1952-09-17,0.0,24.3,31.3,17.3
1952-09-18,0.1,21.75,29.4,14.1
1952-09-19,0.6,19.1,21.4,16.8
1952-09-20,0.0,21.45,26.4,16.5
1952-09-21,0.0,23.75,30.3,17.2
1952-09-22,0.0,21.0,26.9,15.1
1952-09-23,0.0,20.35,27.9,12.8
1952-09-24,0.0,21.0,29.0,13.0
1952-09-25,0.0,23.950000000000003,29.8,18.1
1952-09-26,23.0,24.15,28.0,20.3
1952-09-27,0.0,23.5,28.6,18.4
1952-09-28,28.0,20.2,21.7,18.7
1952-09-29,2.1,20.1,25.1,15.1
1952-09-30,0.0,18.7,25.9,11.5
1952-10-01,0.0,19.4,26.0,12.8
1952-10-02,0.0,19.8,27.5,12.1
1952-10-03,0.0,20.7,27.8,13.6
1952-10-04,0.0,18.549999999999997,24.4,12.7
1952-10-05,0.0,17.05,23.7,10.4
1952-10-06,3.8,18.549999999999997,23.4,13.7
1952-10-07,29.1,17.5,20.0,15.0
1952-10-08,3.3,22.55,27.3,17.8
1952-10-09,0.0,21.0,25.6,16.4
1952-10-10,0.0,19.6,26.2,13.0
1952-10-11,6.2,16.9,20.0,13.8
1952-10-12,0.0,16.5,21.9,11.1
1952-10-13,0.0,15.25,23.1,7.4
1952-10-14,0.0,18.65,26.8,10.5
1952-10-15,30.1,20.6,23.4,17.8
1952-10-16,0.0,17.75,22.5,13.0
1952-10-17,0.0,15.7,23.0,8.4
1952-10-18,0.0,15.8,23.2,8.4
1952-10-19,0.0,17.45,25.7,9.2
1952-10-20,0.0,17.35,24.8,9.9
1952-10-21,0.0,16.9,24.6,9.2
1952-10-22,0.0,17.3,22.0,12.6
1952-10-23,0.0,14.45,19.3,9.6
1952-10-24,0.0,15.85,21.7,10.0
1952-10-25,0.0,14.75,19.7,9.8
1952-10-26,0.0,12.95,18.3,7.6
1952-10-27,18.3,13.200000000000001,16.6,9.8
1952-10-28,12.3,15.7,17.8,13.6
1952-10-29,0.0,15.95,21.8,10.1
1952-10-30,0.0,13.3,19.3,7.3
1952-10-31,1.8,13.6,19.2,8.0
1952-11-01,4.0,11.3,16.1,6.5
1952-11-02,0.0,11.95,21.0,2.9
1952-11-03,0.0,13.799999999999999,21.9,5.7
1952-11-04,25.5,18.0,24.0,12.0
1952-11-05,34.8,16.05,17.3,14.8
1952-11-06,0.0,17.15,22.1,12.2
1952-11-07,0.0,14.2,21.3,7.1
1952-11-08,0.0,13.75,19.7,7.8
1952-11-09,0.0,12.799999999999999,20.4,5.2
1952-11-10,0.0,13.100000000000001,21.8,4.4
1952-11-11,0.0,14.399999999999999,23.7,5.1
1952-11-12,1.3,15.55,18.7,12.4
1952-11-13,0.0,8.2,11.3,5.1
1952-11-14,1.2,6.45,11.0,1.9
1952-11-15,2.9,11.8,15.1,8.5
1952-11-16,0.2,15.6,21.0,10.2
1952-11-17,0.4,14.05,20.0,8.1
1952-11-18,0.0,12.25,19.8,4.7
1952-11-19,0.0,10.350000000000001,16.6,4.1
1952-11-20,0.0,8.8,14.8,2.8
1952-11-21,0.0,11.4,15.0,7.8
1952-11-22,0.0,11.15,16.5,5.8
1952-11-23,0.0,11.95,19.2,4.7
1952-11-24,0.4,12.75,15.2,10.3
1952-11-25,0.0,15.799999999999999,20.9,10.7
1952-11-26,0.0,12.850000000000001,18.6,7.1
1952-11-27,0.0,12.450000000000001,19.1,5.8
1952-11-28,10.1,15.4,17.3,13.5
1952-11-29,0.0,14.25,19.4,9.1
1952-11-30,0.0,13.6,20.9,6.3
1952-12-01,0.3,12.15,17.8,6.5
1952-12-02,0.0,12.95,17.5,8.4
1952-12-03,0.0,5.85,10.6,1.1
1952-12-04,0.0,4.15,9.5,-1.2
1952-12-05,0.0,5.1,10.0,0.2
1952-12-06,0.0,4.25,11.6,-3.1
1952-12-07,0.0,5.0,12.3,-2.3
1952-12-08,0.0,3.8,8.7,-1.1
1952-12-09,2.0,7.0,9.7,4.3
1952-12-10,2.9,7.7,11.4,4.0
1952-12-11,0.4,6.6000000000000005,11.4,1.8
1952-12-12,0.0,6.6,14.0,-0.8
1952-12-13,0.0,7.6000000000000005,15.4,-0.2
1952-12-14,0.0,7.6499999999999995,15.2,0.1
1952-12-15,5.5,11.3,16.6,6.0
1952-12-16,9.1,11.15,12.8,9.5
1952-12-17,0.0,9.649999999999999,14.2,5.1
1952-12-18,0.2,6.45,11.4,1.5
1952-12-19,0.0,6.3,12.9,-0.3
1952-12-20,0.0,7.5,14.0,1.0
1952-12-21,0.7,6.3999999999999995,10.2,2.6
1952-12-22,0.0,4.199999999999999,8.7,-0.3
1952-12-23,0.0,6.3,11.0,1.6
1952-12-24,0.0,5.5,11.3,-0.3
1952-12-25,0.0,5.8999999999999995,11.7,0.1
1952-12-26,0.2,2.55,6.7,-1.6
1952-12-27,0.0,3.5500000000000003,9.8,-2.7
1952-12-28,0.0,3.8499999999999996,8.1,-0.4
1952-12-29,0.0,3.7500000000000004,9.8,-2.3
1952-12-30,0.0,3.1500000000000004,10.3,-4.0
1952-12-31,0.0,5.45,10.1,0.8
1953-01-01,0.2,4.8,10.7,-1.1
1953-01-02,0.0,3.15,5.5,0.8
1953-01-03,1.1,3.1500000000000004,9.3,-3.0
1953-01-04,0.0,2.55,6.0,-0.9
1953-01-05,11.4,2.45,6.5,-1.6
1953-01-06,0.0,4.35,7.6,1.1
1953-01-07,8.1,2.85,6.5,-0.8
1953-01-08,0.0,4.05,7.4,0.7
1953-01-09,0.0,3.5000000000000004,9.8,-2.8
1953-01-10,0.4,3.35,9.0,-2.3
1953-01-11,15.0,6.9,14.4,-0.6
1953-01-12,5.5,6.4,10.5,2.3
1953-01-13,0.1,2.4,4.7,0.1
1953-01-14,0.0,1.3000000000000003,4.9,-2.3
1953-01-15,0.0,0.3500000000000001,3.6,-2.9
1953-01-16,0.0,2.45,8.3,-3.4
1953-01-17,0.0,2.3000000000000003,7.9,-3.3
1953-01-18,0.0,4.75,10.5,-1.0
1953-01-19,0.0,4.9,10.3,-0.5
1953-01-20,0.0,3.4499999999999997,11.2,-4.3
1953-01-21,0.3,4.7,9.0,0.4
1953-01-22,2.0,3.8,8.5,-0.9
1953-01-23,0.3,2.85,4.7,1.0
1953-01-24,0.0,3.8,7.5,0.1
1953-01-25,0.0,4.5,10.8,-1.8
1953-01-26,0.0,5.3500000000000005,9.4,1.3
1953-01-27,0.0,5.0,6.7,3.3
1953-01-28,1.1,1.1500000000000001,5.9,-3.6
1953-01-29,2.9,2.4,6.0,-1.2
1953-01-30,0.0,1.7,7.0,-3.6
1953-01-31,0.4,1.4500000000000002,5.9,-3.0
1953-02-01,0.4,1.2500000000000002,4.9,-2.4
1953-02-02,0.1,1.35,6.2,-3.5
1953-02-03,0.0,3.0,7.4,-1.4
1953-02-04,0.0,1.6500000000000001,4.7,-1.4
1953-02-05,0.0,4.4,8.4,0.4
1953-02-06,0.0,1.6999999999999997,6.6,-3.2
1953-02-07,0.0,4.85,10.1,-0.4
1953-02-08,0.0,1.9,7.3,-3.5
1953-02-09,0.0,2.6499999999999995,8.7,-3.4
1953-02-10,5.6,5.7,10.8,0.6
1953-02-11,0.0,9.35,15.4,3.3
1953-02-12,4.4,6.05,10.7,1.4
1953-02-13,13.1,7.8,10.2,5.4
1953-02-14,0.0,6.0,9.8,2.2
1953-02-15,0.2,7.85,12.2,3.5
1953-02-16,0.0,2.3,6.3,-1.7
1953-02-17,0.0,3.35,7.4,-0.7
1953-02-18,0.0,2.9,6.2,-0.4
1953-02-19,0.0,1.75,7.0,-3.5
1953-02-20,0.0,3.85,8.0,-0.3
1953-02-21,14.0,0.6499999999999999,1.7,-0.4
1953-02-22,0.8,2.6,5.7,-0.5
1953-02-23,0.0,1.0499999999999998,6.3,-4.2
1953-02-24,4.4,5.0,10.2,-0.2
1953-02-25,20.7,7.1,9.1,5.1
1953-02-26,0.0,9.25,12.5,6.0
1953-02-27,0.0,6.5,14.2,-1.2
1953-02-28,16.8,9.0,18.0,0.0
1953-03-01,7.3,10.7,15.8,5.6
1953-03-02,5.1,12.45,15.0,9.9
1953-03-03,0.0,10.350000000000001,13.8,6.9
1953-03-04,0.0,6.05,11.2,0.9
1953-03-05,1.1,5.75,8.5,3.0
1953-03-06,0.0,6.75,13.0,0.5
1953-03-07,7.9,9.5,19.4,-0.4
1953-03-08,0.0,8.6,12.9,4.3
1953-03-09,0.0,7.3,15.9,-1.3
1953-03-10,0.0,9.65,19.2,0.1
1953-03-11,49.9,12.85,18.0,7.7
1953-03-12,2.5,9.75,12.5,7.0
1953-03-13,0.1,6.6499999999999995,12.1,1.2
1953-03-14,0.0,7.9,13.6,2.2
1953-03-15,0.0,8.05,12.4,3.7
1953-03-16,9.4,7.8,9.6,6.0
1953-03-17,0.0,8.2,13.0,3.4
1953-03-18,0.0,7.65,16.8,-1.5
1953-03-19,4.4,10.9,19.6,2.2
1953-03-20,3.7,12.1,15.2,9.0
1953-03-21,2.0,11.149999999999999,13.7,8.6
1953-03-22,9.7,10.45,18.2,2.7
1953-03-23,3.1,9.75,14.0,5.5
1953-03-24,0.2,11.0,19.2,2.8
1953-03-25,1.5,13.05,18.3,7.8
1953-03-26,0.1,8.3,12.1,4.5
1953-03-27,0.0,7.85,11.4,4.3
1953-03-28,24.7,7.65,10.4,4.9
1953-03-29,0.3,6.8999999999999995,10.2,3.6
1953-03-30,0.0,7.2,11.3,3.1
1953-03-31,0.0,6.25,11.3,1.2
1953-04-01,0.0,8.55,15.1,2.0
1953-04-02,0.0,10.100000000000001,17.6,2.6
1953-04-03,0.0,11.7,15.9,7.5
1953-04-04,0.8,10.25,17.6,2.9
1953-04-05,0.0,10.100000000000001,16.6,3.6
1953-04-06,2.8,8.6,11.1,6.1
1953-04-07,0.0,8.75,14.3,3.2
1953-04-08,0.0,11.45,20.5,2.4
1953-04-09,0.2,12.6,21.2,4.0
1953-04-10,11.1,15.4,19.3,11.5
1953-04-11,0.2,15.95,19.4,12.5
1953-04-12,0.0,10.85,14.4,7.3
1953-04-13,0.3,8.05,14.9,1.2
1953-04-14,0.0,10.95,19.0,2.9
1953-04-15,1.7,8.5,15.6,1.4
1953-04-16,0.0,13.1,17.4,8.8
1953-04-17,0.0,8.4,14.8,2.0
1953-04-18,0.0,8.65,16.6,0.7
1953-04-19,0.0,11.95,18.8,5.1
1953-04-20,0.6,11.9,20.8,3.0
1953-04-21,0.0,12.7,17.8,7.6
1953-04-22,0.0,10.4,17.6,3.2
1953-04-23,0.0,9.75,18.6,0.9
1953-04-24,0.0,11.200000000000001,19.3,3.1
1953-04-25,0.0,11.5,21.2,1.8
1953-04-26,1.1,14.65,25.0,4.3
1953-04-27,0.0,17.700000000000003,24.6,10.8
1953-04-28,0.0,18.549999999999997,27.4,9.7
1953-04-29,14.5,18.8,25.6,12.0
1953-04-30,32.8,17.4,18.2,16.6
1953-05-01,0.0,13.0,17.7,8.3
1953-05-02,0.0,14.649999999999999,21.4,7.9
1953-05-03,0.0,14.15,21.5,6.8
1953-05-04,0.0,13.950000000000001,21.6,6.3
1953-05-05,2.6,16.049999999999997,20.4,11.7
1953-05-06,12.7,17.7,22.8,12.6
1953-05-07,13.5,15.1,16.7,13.5
1953-05-08,14.3,17.5,22.0,13.0
1953-05-09,0.0,18.35,23.7,13.0
1953-05-10,0.0,17.7,26.0,9.4
1953-05-11,0.3,21.15,28.3,14.0
1953-05-12,31.0,17.6,18.9,16.3
1953-05-13,5.1,20.450000000000003,24.1,16.8
1953-05-14,0.0,17.55,19.8,15.3
1953-05-15,0.0,16.25,23.7,8.8
1953-05-16,0.0,17.05,24.8,9.3
1953-05-17,0.0,17.1,25.6,8.6
1953-05-18,0.0,18.95,26.2,11.7
1953-05-19,0.0,19.05,27.2,10.9
1953-05-20,0.0,20.85,27.6,14.1
1953-05-21,0.0,21.7,30.0,13.4
1953-05-22,9.8,21.4,25.3,17.5
1953-05-23,75.4,17.3,18.5,16.1
1953-05-24,0.0,21.799999999999997,27.2,16.4
1953-05-25,0.0,18.8,28.2,9.4
1953-05-26,1.8,20.3,28.6,12.0
1953-05-27,0.0,18.5,26.3,10.7
1953-05-28,5.6,19.6,24.8,14.4
1953-05-29,8.7,21.65,26.5,16.8
1953-05-30,0.0,19.7,24.5,14.9
1953-05-31,52.2,16.4,21.2,11.6
1953-06-01,7.3,18.4,21.3,15.5
1953-06-02,5.7,19.5,21.7,17.3
1953-06-03,0.0,22.4,27.9,16.9
1953-06-04,17.4,21.05,26.5,15.6
1953-06-05,36.6,21.55,24.6,18.5
1953-06-06,22.1,22.45,24.7,20.2
1953-06-07,123.9,22.6,23.4,21.8
1953-06-08,14.7,21.049999999999997,22.2,19.9
1953-06-09,0.0,20.5,24.2,16.8
1953-06-10,0.0,22.3,28.6,16.0
1953-06-11,0.0,20.9,26.0,15.8
1953-06-12,0.7,22.45,27.5,17.4
1953-06-13,0.0,21.05,27.7,14.4
1953-06-14,2.4,23.1,29.5,16.7
1953-06-15,0.0,22.0,25.2,18.8
1953-06-16,0.0,23.75,30.4,17.1
1953-06-17,8.8,24.3,31.6,17.0
1953-06-18,16.1,23.1,27.0,19.2
1953-06-19,0.0,22.4,25.2,19.6
1953-06-20,19.2,19.65,22.7,16.6
1953-06-21,18.2,24.75,29.5,20.0
1953-06-22,3.0,22.6,25.7,19.5
1953-06-23,29.5,23.15,26.4,19.9
1953-06-24,0.0,23.799999999999997,27.4,20.2
1953-06-25,14.1,24.65,29.4,19.9
1953-06-26,0.8,23.799999999999997,26.4,21.2
1953-06-27,5.0,24.6,27.4,21.8
1953-06-28,28.2,23.65,25.5,21.8
1953-06-29,4.0,25.3,28.5,22.1
1953-06-30,0.7,25.4,29.6,21.2
1953-07-01,0.0,26.25,31.5,21.0
1953-07-02,19.2,25.45,31.0,19.9
1953-07-03,27.7,23.299999999999997,25.2,21.4
1953-07-04,29.6,24.6,26.9,22.3
1953-07-05,36.1,23.6,24.6,22.6
1953-07-06,1.5,24.6,27.8,21.4
1953-07-07,7.3,22.65,24.7,20.6
1953-07-08,41.6,25.5,27.8,23.2
1953-07-09,0.0,25.9,30.8,21.0
1953-07-10,0.0,25.0,30.1,19.9
1953-07-11,0.0,25.95,29.4,22.5
1953-07-12,0.0,25.25,30.0,20.5
1953-07-13,0.0,23.65,28.5,18.8
1953-07-14,0.0,23.5,29.4,17.6
1953-07-15,0.0,23.700000000000003,27.6,19.8
1953-07-16,0.3,24.9,28.2,21.6
1953-07-17,16.1,25.4,27.6,23.2
1953-07-18,103.2,24.8,25.8,23.8
1953-07-19,15.8,24.1,26.8,21.4
1953-07-20,81.5,25.35,28.3,22.4
1953-07-21,3.1,25.799999999999997,28.2,23.4
1953-07-22,3.2,25.950000000000003,28.1,23.8
1953-07-23,5.8,27.75,30.8,24.7
1953-07-24,0.3,29.0,33.1,24.9
1953-07-25,0.0,28.75,33.7,23.8
1953-07-26,0.0,29.3,34.0,24.6
1953-07-27,0.0,29.6,35.6,23.6
1953-07-28,0.0,30.1,35.9,24.3
1953-07-29,0.0,29.3,35.6,23.0
1953-07-30,0.0,29.55,36.2,22.9
1953-07-31,0.0,29.15,35.1,23.2
1953-08-01,0.0,29.25,35.5,23.0
1953-08-02,0.0,27.35,32.2,22.5
1953-08-03,0.0,27.05,32.6,21.5
1953-08-04,0.0,26.25,31.4,21.1
1953-08-05,1.4,27.35,30.6,24.1
1953-08-06,0.4,29.099999999999998,33.8,24.4
1953-08-07,16.8,27.85,31.8,23.9
1953-08-08,0.0,28.200000000000003,34.2,22.2
1953-08-09,0.0,28.15,35.4,20.9
1953-08-10,0.0,28.549999999999997,34.8,22.3
1953-08-11,0.0,29.299999999999997,33.3,25.3
1953-08-12,0.0,28.9,33.5,24.3
1953-08-13,1.7,27.9,30.3,25.5
1953-08-14,49.3,27.35,29.4,25.3
1953-08-15,17.0,25.549999999999997,26.9,24.2
1953-08-16,0.0,28.25,32.9,23.6
1953-08-17,0.0,30.0,34.2,25.8
1953-08-18,0.0,30.0,35.2,24.8
1953-08-19,0.0,28.9,34.8,23.0
1953-08-20,0.0,29.4,35.6,23.2
1953-08-21,0.0,31.05,36.6,25.5
1953-08-22,0.0,29.65,35.3,24.0
1953-08-23,0.0,29.950000000000003,35.1,24.8
1953-08-24,0.2,29.8,35.2,24.4
1953-08-25,27.3,27.45,29.7,25.2
1953-08-26,0.3,26.4,30.0,22.8
1953-08-27,35.6,23.05,24.5,21.6
1953-08-28,4.0,22.75,26.6,18.9
1953-08-29,5.0,22.45,23.9,21.0
1953-08-30,0.7,24.8,28.8,20.8
1953-08-31,4.6,26.1,30.6,21.6
1953-09-01,57.8,24.4,25.9,22.9
1953-09-02,0.0,28.0,33.1,22.9
1953-09-03,2.4,27.4,30.8,24.0
1953-09-04,16.1,22.6,25.6,19.6
1953-09-05,0.0,25.55,30.5,20.6
1953-09-06,0.6,23.2,30.0,16.4
1953-09-07,0.0,22.15,24.0,20.3
1953-09-08,0.0,22.75,29.4,16.1
1953-09-09,0.0,21.6,28.8,14.4
1953-09-10,0.0,22.75,30.1,15.4
1953-09-11,0.3,24.75,31.2,18.3
1953-09-12,22.8,25.9,30.3,21.5
1953-09-13,14.0,25.45,27.5,23.4
1953-09-14,53.9,27.05,32.1,22.0
1953-09-15,0.0,27.0,30.4,23.6
1953-09-16,1.0,27.4,32.5,22.3
1953-09-17,10.7,23.35,25.2,21.5
1953-09-18,6.9,23.1,25.4,20.8
1953-09-19,0.0,23.15,29.3,17.0
1953-09-20,0.0,21.25,27.7,14.8
1953-09-21,0.0,21.45,27.7,15.2
1953-09-22,2.5,22.25,28.6,15.9
1953-09-23,29.1,22.049999999999997,24.2,19.9
1953-09-24,44.7,22.05,24.8,19.3
1953-09-25,110.6,24.2,26.5,21.9
1953-09-26,0.2,22.95,27.4,18.5
1953-09-27,0.0,20.3,25.8,14.8
1953-09-28,0.0,19.9,28.0,11.8
1953-09-29,17.0,22.15,27.7,16.6
1953-09-30,5.7,21.75,24.2,19.3
1953-10-01,0.0,22.3,24.8,19.8
1953-10-02,0.0,21.3,25.8,16.8
1953-10-03,0.0,17.7,24.2,11.2
1953-10-04,0.0,19.700000000000003,25.6,13.8
1953-10-05,0.0,19.3,26.6,12.0
1953-10-06,0.0,19.7,27.5,11.9
1953-10-07,1.7,18.65,25.1,12.2
1953-10-08,12.9,19.4,23.2,15.6
1953-10-09,14.7,19.7,22.2,17.2
1953-10-10,0.0,21.4,27.6,15.2
1953-10-11,0.0,17.55,22.5,12.6
1953-10-12,0.0,15.2,22.0,8.4
1953-10-13,0.0,18.15,23.0,13.3
1953-10-14,0.0,14.9,20.5,9.3
1953-10-15,0.0,14.3,21.5,7.1
1953-10-16,0.0,15.25,22.8,7.7
1953-10-17,0.0,16.45,24.0,8.9
1953-10-18,0.0,19.15,24.9,13.4
1953-10-19,0.0,17.9,25.4,10.4
1953-10-20,0.3,17.4,24.1,10.7
1953-10-21,0.0,19.3,22.8,15.8
1953-10-22,0.0,19.2,24.0,14.4
1953-10-23,0.0,15.85,22.4,9.3
1953-10-24,0.0,18.45,22.8,14.1
1953-10-25,0.0,16.3,22.8,9.8
1953-10-26,0.0,14.35,21.4,7.3
1953-10-27,13.5,14.8,22.7,6.9
1953-10-28,5.6,16.15,19.1,13.2
1953-10-29,5.0,19.65,24.1,15.2
1953-10-30,0.5,18.6,23.8,13.4
1953-10-31,2.3,18.200000000000003,21.6,14.8
1953-11-01,2.2,18.549999999999997,20.2,16.9
1953-11-02,0.0,13.7,15.0,12.4
1953-11-03,0.0,15.25,20.9,9.6
1953-11-04,4.8,15.399999999999999,22.4,8.4
1953-11-05,0.0,17.65,21.0,14.3
1953-11-06,0.0,13.100000000000001,17.1,9.1
1953-11-07,0.0,11.9,18.3,5.5
1953-11-08,10.2,12.75,20.9,4.6
1953-11-09,0.0,15.5,20.3,10.7
1953-11-10,0.2,11.65,14.9,8.4
1953-11-11,1.1,9.95,11.3,8.6
1953-11-12,0.0,7.65,12.3,3.0
1953-11-13,1.3,8.35,10.5,6.2
1953-11-14,0.1,11.6,18.4,4.8
1953-11-15,2.3,10.25,15.8,4.7
1953-11-16,9.4,9.3,11.4,7.2
1953-11-17,0.6,12.45,15.9,9.0
1953-11-18,0.0,8.5,13.7,3.3
1953-11-19,0.0,8.0,12.8,3.2
1953-11-20,0.0,7.8999999999999995,11.7,4.1
1953-11-21,0.0,8.15,14.7,1.6
1953-11-22,0.0,9.85,15.6,4.1
1953-11-23,0.0,10.450000000000001,16.1,4.8
1953-11-24,0.0,9.600000000000001,16.1,3.1
1953-11-25,0.0,11.8,15.8,7.8
1953-11-26,3.8,10.1,13.7,6.5
1953-11-27,1.4,11.45,13.8,9.1
1953-11-28,0.1,4.85,8.1,1.6
1953-11-29,0.0,6.0,13.3,-1.3
1953-11-30,0.0,7.7,15.8,-0.4
1953-12-01,0.0,8.75,17.9,-0.4
1953-12-02,25.4,11.05,17.1,5.0
1953-12-03,0.9,11.25,14.8,7.7
1953-12-04,0.2,12.450000000000001,17.6,7.3
1953-12-05,0.2,6.45,9.4,3.5
1953-12-06,0.0,3.5999999999999996,7.1,0.1
1953-12-07,0.0,6.3,10.9,1.7
1953-12-08,0.0,6.4,10.4,2.4
1953-12-09,19.8,6.2,10.4,2.0
1953-12-10,0.7,11.049999999999999,16.4,5.7
1953-12-11,0.0,6.5,12.2,0.8
1953-12-12,0.0,6.2,12.8,-0.4
1953-12-13,0.0,6.45,13.3,-0.4
1953-12-14,0.0,7.9,15.4,0.4
1953-12-15,0.0,7.85,13.5,2.2
1953-12-16,0.0,7.199999999999999,15.2,-0.8
1953-12-17,1.6,8.35,14.0,2.7
1953-12-18,0.0,12.549999999999999,17.4,7.7
1953-12-19,0.0,10.5,17.0,4.0
1953-12-20,0.0,9.9,17.7,2.1
1953-12-21,0.0,8.899999999999999,16.4,1.4
1953-12-22,0.0,8.25,13.5,3.0
1953-12-23,0.0,7.5,12.6,2.4
1953-12-24,0.0,5.8,11.5,0.1
1953-12-25,0.3,6.3999999999999995,10.2,2.6
1953-12-26,0.1,7.8,11.5,4.1
1953-12-27,0.0,5.2,8.8,1.6
1953-12-28,0.2,4.6,7.6,1.6
1953-12-29,0.0,7.2,12.6,1.8
1953-12-30,0.1,6.3,10.6,2.0
1953-12-31,2.2,3.75,6.1,1.4
1954-01-01,0.0,2.0,6.3,-2.3
1954-01-02,11.5,5.0,11.0,-1.0
1954-01-03,0.8,7.2,11.0,3.4
1954-01-04,7.0,5.199999999999999,7.1,3.3
1954-01-05,0.1,7.0,11.4,2.6
1954-01-06,0.1,6.800000000000001,11.3,2.3
1954-01-07,2.2,5.1,8.7,1.5
1954-01-08,0.0,4.6000000000000005,10.4,-1.2
1954-01-09,0.3,8.0,14.4,1.6
1954-01-10,1.8,10.7,14.6,6.8
1954-01-11,0.0,5.65,7.8,3.5
1954-01-12,1.9,4.4,7.5,1.3
1954-01-13,6.0,4.45,6.7,2.2
1954-01-14,0.0,8.8,13.0,4.6
1954-01-15,0.0,9.899999999999999,13.7,6.1
1954-01-16,15.8,7.45,10.3,4.6
1954-01-17,0.0,9.4,12.1,6.7
1954-01-18,0.0,8.1,15.1,1.1
1954-01-19,0.0,7.4,11.6,3.2
1954-01-20,9.5,7.4,11.1,3.7
1954-01-21,0.0,9.55,12.1,7.0
1954-01-22,0.0,6.7,9.0,4.4
1954-01-23,13.2,3.15,5.7,0.6
1954-01-24,0.8,4.25,6.6,1.9
1954-01-25,31.5,3.5,7.1,-0.1
1954-01-26,0.1,1.9,5.0,-1.2
1954-01-27,0.0,2.4499999999999997,7.6,-2.7
1954-01-28,0.1,2.6999999999999997,8.1,-2.7
1954-01-29,0.0,0.55,4.0,-2.9
1954-01-30,0.1,1.25,6.0,-3.5
1954-01-31,0.0,3.7,9.4,-2.0
1954-02-01,0.0,3.75,7.4,0.1
1954-02-02,0.0,3.8,7.1,0.5
1954-02-03,3.3,3.6,9.5,-2.3
1954-02-04,2.0,3.6,6.9,0.3
1954-02-05,0.0,4.1,8.6,-0.4
1954-02-06,0.2,1.9500000000000002,6.9,-3.0
1954-02-07,0.0,2.55,7.7,-2.6
1954-02-08,0.0,4.1,10.4,-2.2
1954-02-09,0.0,4.6,11.7,-2.5
1954-02-10,0.0,5.9,14.0,-2.2
1954-02-11,8.6,8.1,17.4,-1.2
1954-02-12,0.4,10.8,17.3,4.3
1954-02-13,2.5,5.949999999999999,9.2,2.7
1954-02-14,3.6,4.7,6.7,2.7
1954-02-15,0.0,3.6500000000000004,9.3,-2.0
1954-02-16,12.9,5.699999999999999,9.7,1.7
1954-02-17,0.0,8.5,11.2,5.8
1954-02-18,0.0,7.0,8.7,5.3
1954-02-19,0.0,3.75,9.5,-2.0
1954-02-20,0.0,4.6,9.6,-0.4
1954-02-21,2.3,4.3,9.4,-0.8
1954-02-22,1.4,1.15,4.5,-2.2
1954-02-23,0.0,2.35,9.5,-4.8
1954-02-24,0.0,5.8,13.6,-2.0
1954-02-25,0.0,8.8,18.8,-1.2
1954-02-26,1.9,11.55,17.8,5.3
1954-02-27,21.0,16.6,21.2,12.0
1954-02-28,0.0,15.05,17.6,12.5
1954-03-01,28.0,8.6,12.2,5.0
1954-03-02,0.1,10.65,12.9,8.4
1954-03-03,0.0,9.15,15.7,2.6
1954-03-04,20.5,7.6,10.1,5.1
1954-03-05,0.0,5.25,7.2,3.3
1954-03-06,0.0,4.25,9.1,-0.6
1954-03-07,0.0,4.95,9.9,0.0
1954-03-08,0.0,3.35,9.5,-2.8
1954-03-09,0.0,4.5,12.1,-3.1
1954-03-10,6.1,5.7,9.3,2.1
1954-03-11,13.5,7.050000000000001,9.4,4.7
